stn;time;fu3010h1;gre000h0;tre200h0;rre150h0;fu3010h0
NABZUE;2022012016;17.3;18;3.9;0.0;6.5
NABZUE;2022012017;13.0;0;3.9;0.0;5.8
NABZUE;2022012018;16.9;0;3.7;0.0;7.9
NABZUE;2022012019;27.7;-1;3.5;0.0;11.5
NABZUE;2022012020;24.8;-1;2.2;0.1;7.2
NABZUE;2022012021;19.1;-1;2.4;0.0;7.2
NABZUE;2022012022;13.7;-1;2.0;0.0;4.7
NABZUE;2022012023;11.5;-1;2.0;0.0;5.8
NABZUE;2022012100;11.5;-1;1.8;0.0;6.5
NABZUE;2022012101;9.0;-1;1.5;0.0;5.4
NABZUE;2022012102;11.2;-1;1.3;0.0;6.1
NABZUE;2022012103;10.4;0;1.0;0.0;6.5
NABZUE;2022012104;11.2;-1;0.8;0.0;6.1
NABZUE;2022012105;8.3;-1;0.5;0.0;3.6
NABZUE;2022012106;11.2;-2;0.3;0.0;6.5
NABZUE;2022012107;11.2;-2;-0.1;0.0;6.8
NABZUE;2022012108;13.3;24;-0.2;0.0;8.3
NABZUE;2022012109;11.5;142;0.2;0.0;4.7
NABZUE;2022012110;16.6;233;1.0;0.0;6.5
NABZUE;2022012111;20.2;377;1.7;0.0;7.9
NABZUE;2022012112;20.5;259;2.4;0.0;9.7
NABZUE;2022012113;23.4;378;3.3;0.0;10.8
NABZUE;2022012114;18.7;312;3.5;0.0;7.9
NABZUE;2022012115;20.2;147;3.1;0.0;9.4
NABZUE;2022012116;16.6;46;2.6;0.0;6.5
NABZUE;2022012117;11.2;1;2.4;0.0;4.3
NABZUE;2022012118;11.5;-1;2.4;0.0;4.7
NABZUE;2022012119;7.6;-1;2.3;0.0;3.6
NABZUE;2022012120;11.5;-1;1.7;0.0;7.2
NABZUE;2022012121;14.0;-1;1.1;0.0;8.6
NABZUE;2022012122;14.8;-1;1.0;0.0;7.2
NABZUE;2022012123;9.4;-1;0.9;0.0;5.4
NABZUE;2022012200;9.0;-2;0.7;0.0;6.1
NABZUE;2022012201;11.2;-2;0.3;0.0;5.8
NABZUE;2022012202;10.1;-2;0.1;0.0;5.8
NABZUE;2022012203;9.4;-1;-0.2;0.0;4.7
NABZUE;2022012204;7.6;0;-0.1;0.0;4.0
NABZUE;2022012205;10.4;0;0.1;0.0;6.1
NABZUE;2022012206;10.1;0;0.2;0.0;5.8
NABZUE;2022012207;11.2;0;0.3;0.0;6.5
NABZUE;2022012208;9.4;9;0.5;0.0;5.4
NABZUE;2022012209;12.6;48;0.8;0.0;7.2
NABZUE;2022012210;12.2;126;1.4;0.0;5.4
NABZUE;2022012211;8.3;229;2.3;0.0;3.6
NABZUE;2022012212;10.4;333;3.4;0.0;4.3
NABZUE;2022012213;13.7;359;4.4;0.0;6.8
NABZUE;2022012214;13.0;219;4.4;0.0;7.6
NABZUE;2022012215;13.0;126;4.3;0.0;7.6
NABZUE;2022012216;19.1;50;4.0;0.0;9.4
NABZUE;2022012217;15.5;0;3.3;0.0;8.3
NABZUE;2022012218;11.9;-2;2.9;0.0;6.8
NABZUE;2022012219;12.2;-2;2.4;0.0;5.8
NABZUE;2022012220;8.3;-2;1.9;0.0;4.7
NABZUE;2022012221;9.7;-2;1.6;0.0;5.0
NABZUE;2022012222;7.2;-2;1.0;0.0;4.0
NABZUE;2022012223;7.6;-1;0.7;0.0;4.3
NABZUE;2022012300;6.8;-1;0.4;0.0;2.9
NABZUE;2022012301;8.3;-1;-0.1;0.0;3.2
NABZUE;2022012302;14.4;-1;-0.3;0.0;7.6
NABZUE;2022012303;14.4;-1;-0.5;0.0;6.1
NABZUE;2022012304;14.4;-1;-0.6;0.0;9.0
NABZUE;2022012305;12.6;0;0.4;0.0;7.6
NABZUE;2022012306;13.7;0;0.9;0.0;7.2
NABZUE;2022012307;10.4;0;1.1;0.0;5.8
NABZUE;2022012308;7.9;34;1.4;0.0;3.2
NABZUE;2022012309;14.0;74;1.5;0.0;7.6
NABZUE;2022012310;13.3;215;1.9;0.0;5.8
NABZUE;2022012311;14.0;421;3.2;0.0;6.1
NABZUE;2022012312;12.2;461;4.8;0.0;5.8
NABZUE;2022012313;19.8;269;5.5;0.0;9.0
NABZUE;2022012314;30.6;250;5.5;0.0;10.4
NABZUE;2022012315;23.4;136;5.5;0.0;8.6
NABZUE;2022012316;22.0;33;4.9;0.0;7.6
NABZUE;2022012317;17.3;0;4.1;0.0;6.5
NABZUE;2022012318;21.6;-2;3.5;0.0;6.1
NABZUE;2022012319;14.4;-2;2.9;0.0;5.8
NABZUE;2022012320;15.5;-2;2.4;0.0;8.3
NABZUE;2022012321;11.9;-2;1.9;0.0;5.8
NABZUE;2022012322;13.3;-2;1.5;0.0;8.3
NABZUE;2022012323;15.1;-1;1.4;0.0;7.2
NABZUE;2022012400;12.6;-2;1.0;0.0;6.5
NABZUE;2022012401;15.8;-1;1.1;0.0;7.2
NABZUE;2022012402;11.2;0;1.5;0.0;5.0
NABZUE;2022012403;9.7;0;1.6;0.0;5.4
NABZUE;2022012404;9.7;0;1.4;0.0;4.7
NABZUE;2022012405;9.7;0;1.4;0.0;4.7
NABZUE;2022012406;11.5;0;1.4;0.0;6.1
NABZUE;2022012407;11.2;0;1.3;0.0;5.4
NABZUE;2022012408;12.2;4;1.2;0.0;5.4
NABZUE;2022012409;12.2;23;1.3;0.0;5.8
NABZUE;2022012410;16.2;47;1.4;0.0;8.3
NABZUE;2022012411;13.3;70;1.4;0.0;6.8
NABZUE;2022012412;12.6;80;1.5;0.0;5.8
NABZUE;2022012413;13.3;109;1.7;0.0;6.1
NABZUE;2022012414;13.3;131;2.1;0.0;5.0
NABZUE;2022012415;13.7;99;2.3;0.0;6.1
NABZUE;2022012416;11.9;32;2.1;0.0;5.0
NABZUE;2022012417;11.2;1;1.7;0.0;5.4
NABZUE;2022012418;12.2;0;1.4;0.0;5.8
NABZUE;2022012419;11.5;0;1.3;0.0;5.4
NABZUE;2022012420;10.4;0;1.2;0.0;4.7
NABZUE;2022012421;10.4;0;1.0;0.0;4.7
NABZUE;2022012422;11.9;0;0.9;0.0;4.3
NABZUE;2022012423;9.4;0;0.9;0.0;4.0
NABZUE;2022012500;13.3;0;0.7;0.0;5.4
NABZUE;2022012501;11.9;0;0.4;0.0;4.7
NABZUE;2022012502;14.4;0;0.2;0.0;6.5
NABZUE;2022012503;10.8;0;0.0;0.0;4.3
NABZUE;2022012504;11.9;0;-0.1;0.0;4.7
NABZUE;2022012505;11.9;0;-0.1;0.0;4.7
NABZUE;2022012506;10.8;0;0.0;0.0;4.7
NABZUE;2022012507;10.8;0;0.0;0.0;6.1
NABZUE;2022012508;11.9;13;-0.2;0.0;5.8
NABZUE;2022012509;10.8;64;-0.2;0.0;4.7
NABZUE;2022012510;8.6;168;0.5;0.0;3.6
NABZUE;2022012511;10.1;368;1.6;0.0;4.0
NABZUE;2022012512;11.9;412;2.9;0.0;6.1
NABZUE;2022012513;10.1;383;3.8;0.0;5.0
NABZUE;2022012514;11.9;318;4.3;0.0;7.2
NABZUE;2022012515;11.9;200;4.6;0.0;7.6
NABZUE;2022012516;13.0;61;4.1;0.0;7.6
NABZUE;2022012517;17.3;1;3.2;0.0;8.6
NABZUE;2022012518;12.2;-2;2.7;0.0;7.6
NABZUE;2022012519;11.9;-2;2.3;0.0;5.8
NABZUE;2022012520;10.8;-2;1.6;0.0;5.0
NABZUE;2022012521;5.8;-2;1.0;0.0;2.9
NABZUE;2022012522;6.5;-2;0.8;0.0;3.6
NABZUE;2022012523;6.1;-2;0.3;0.0;2.9
NABZUE;2022012600;10.4;-1;-0.3;0.0;5.0
NABZUE;2022012601;16.2;0;-0.9;0.0;9.7
NABZUE;2022012602;14.0;0;-0.9;0.0;6.1
NABZUE;2022012603;10.8;0;-1.0;0.0;5.0
NABZUE;2022012604;12.2;0;-1.3;0.0;4.7
NABZUE;2022012605;7.6;-1;-1.3;0.0;2.9
NABZUE;2022012606;9.0;0;-1.4;0.0;4.0
NABZUE;2022012607;7.6;0;-1.2;0.0;3.6
NABZUE;2022012608;11.5;20;-1.3;0.0;5.4
NABZUE;2022012609;10.4;101;-1.6;0.0;5.0
NABZUE;2022012610;8.3;290;-0.8;0.0;3.6
NABZUE;2022012611;14.0;385;0.9;0.0;4.7
NABZUE;2022012612;14.8;430;2.6;0.0;5.8
NABZUE;2022012613;17.3;411;4.0;0.0;9.0
NABZUE;2022012614;15.5;339;4.8;0.0;7.6
NABZUE;2022012615;10.1;219;5.2;0.0;4.7
NABZUE;2022012616;15.8;67;5.1;0.0;7.6
NABZUE;2022012617;16.6;1;3.5;0.0;8.6
NABZUE;2022012618;12.2;-2;2.0;0.0;7.6
NABZUE;2022012619;11.5;-1;0.9;0.0;7.6
NABZUE;2022012620;13.7;-2;0.0;0.0;9.0
NABZUE;2022012621;12.2;-1;-0.8;0.0;6.8
NABZUE;2022012622;15.1;-1;-1.4;0.0;9.0
NABZUE;2022012623;15.5;-1;-2.1;0.0;10.1
NABZUE;2022012700;15.1;0;-2.2;0.0;9.7
NABZUE;2022012701;17.3;0;-2.2;0.0;10.8
NABZUE;2022012702;14.8;0;-2.4;0.0;8.3
NABZUE;2022012703;10.4;0;-2.5;0.0;5.0
NABZUE;2022012704;11.2;0;-2.5;0.0;6.1
NABZUE;2022012705;9.7;0;-2.8;0.0;4.3
NABZUE;2022012706;11.5;0;-2.7;0.0;6.1
NABZUE;2022012707;11.2;-1;-2.7;0.0;4.0
NABZUE;2022012708;13.0;38;-2.4;0.0;7.9
NABZUE;2022012709;10.1;157;-2.1;0.0;5.4
NABZUE;2022012710;12.6;279;-1.0;0.0;5.8
NABZUE;2022012711;13.7;355;0.7;0.0;5.4
NABZUE;2022012712;19.4;323;2.5;0.0;6.5
NABZUE;2022012713;15.8;315;3.4;0.0;8.3
NABZUE;2022012714;11.5;336;4.6;0.0;3.2
NABZUE;2022012715;16.6;225;5.5;0.0;9.7
NABZUE;2022012716;27.0;57;4.4;0.0;12.2
NABZUE;2022012717;24.8;2;2.6;0.0;12.6
NABZUE;2022012718;11.9;-2;1.6;0.0;6.1
NABZUE;2022012719;18.0;-2;0.8;0.0;10.4
NABZUE;2022012720;14.4;0;0.1;0.0;5.8
NABZUE;2022012721;13.3;0;0.9;0.0;2.9
NABZUE;2022012722;11.9;-1;1.3;1.2;4.3
NABZUE;2022012723;13.3;-1;0.9;1.2;5.4
NABZUE;2022012800;11.9;-1;1.3;0.1;5.4
NABZUE;2022012801;10.8;-1;1.7;0.0;4.0
NABZUE;2022012802;14.8;-1;2.0;0.0;4.3
NABZUE;2022012803;11.5;-1;1.8;0.0;6.1
NABZUE;2022012804;11.9;-1;1.8;0.0;5.4
NABZUE;2022012805;15.1;-1;2.0;0.0;4.0
NABZUE;2022012806;10.1;0;2.2;0.0;4.0
NABZUE;2022012807;8.6;0;2.6;0.0;4.3
NABZUE;2022012808;9.4;19;2.8;0.0;3.6
NABZUE;2022012809;8.6;116;3.0;0.0;4.7
NABZUE;2022012810;7.9;324;3.7;0.0;3.2
NABZUE;2022012811;13.7;284;4.7;0.0;6.1
NABZUE;2022012812;16.2;427;5.6;0.0;9.7
NABZUE;2022012813;18.0;330;6.0;0.0;10.4
NABZUE;2022012814;17.6;337;6.8;0.0;8.6
NABZUE;2022012815;23.4;201;6.8;0.0;10.8
NABZUE;2022012816;18.4;82;6.1;0.0;9.7
NABZUE;2022012817;16.9;6;5.0;0.0;9.0
NABZUE;2022012818;13.3;-1;4.4;0.0;6.5
NABZUE;2022012819;7.9;-1;4.2;0.0;4.3
NABZUE;2022012820;10.8;-1;3.9;0.0;6.8
NABZUE;2022012821;10.1;-1;3.5;0.0;5.8
NABZUE;2022012822;8.6;-1;3.1;0.0;3.6
NABZUE;2022012823;7.2;-1;2.9;0.0;4.0
NABZUE;2022012900;7.9;-1;2.5;0.0;4.3
NABZUE;2022012901;7.2;-2;1.8;0.0;4.3
NABZUE;2022012902;6.5;-2;1.2;0.0;3.2
NABZUE;2022012903;13.0;-1;0.7;0.0;6.1
NABZUE;2022012904;9.4;0;0.8;0.0;4.3
NABZUE;2022012905;5.4;0;1.1;0.0;1.4
NABZUE;2022012906;5.8;0;1.4;0.0;2.9
NABZUE;2022012907;9.7;0;1.6;0.0;3.2
NABZUE;2022012908;11.5;17;1.9;0.0;4.7
NABZUE;2022012909;13.3;70;2.7;0.0;5.8
NABZUE;2022012910;14.0;216;3.7;0.0;5.4
NABZUE;2022012911;22.0;389;5.3;0.0;10.1
NABZUE;2022012912;24.5;434;6.1;0.0;11.5
NABZUE;2022012913;21.6;428;7.7;0.0;10.4
NABZUE;2022012914;25.2;345;8.8;0.0;10.8
NABZUE;2022012915;23.8;263;9.5;0.0;8.3
NABZUE;2022012916;21.6;82;8.9;0.0;10.1
NABZUE;2022012917;27.4;3;6.7;0.0;14.0
NABZUE;2022012918;23.0;-1;6.1;0.0;8.3
NABZUE;2022012919;16.6;-1;6.3;0.0;5.4
NABZUE;2022012920;18.4;-1;7.0;0.0;7.6
NABZUE;2022012921;20.9;0;7.1;0.0;10.8
NABZUE;2022012922;23.0;0;6.9;0.0;9.7
NABZUE;2022012923;22.0;-1;6.6;0.0;7.9
NABZUE;2022013000;19.4;0;6.7;0.0;5.8
NABZUE;2022013001;20.9;0;6.8;0.0;6.1
NABZUE;2022013002;19.8;0;6.7;0.0;6.8
NABZUE;2022013003;9.0;0;6.2;0.0;3.2
NABZUE;2022013004;11.9;0;6.3;0.0;4.3
NABZUE;2022013005;13.0;0;6.6;0.0;4.3
NABZUE;2022013006;16.6;0;6.8;0.0;5.4
NABZUE;2022013007;19.1;0;6.8;0.0;8.6
NABZUE;2022013008;11.2;18;6.6;0.0;5.0
NABZUE;2022013009;14.4;57;7.2;0.0;6.5
NABZUE;2022013010;18.0;148;7.7;0.0;7.9
NABZUE;2022013011;25.2;255;8.2;0.0;10.8
NABZUE;2022013012;28.1;478;9.4;0.0;11.2
NABZUE;2022013013;21.6;269;9.5;0.0;10.1
NABZUE;2022013014;18.0;138;9.1;0.0;10.4
NABZUE;2022013015;22.0;210;9.6;0.0;13.3
NABZUE;2022013016;18.7;55;8.9;0.0;9.7
NABZUE;2022013017;15.5;4;8.0;0.0;8.3
NABZUE;2022013018;15.8;-2;7.0;0.0;7.9
NABZUE;2022013019;17.3;-2;6.0;0.0;7.9
NABZUE;2022013020;15.1;-2;5.2;0.0;7.6
NABZUE;2022013021;7.9;-1;4.6;0.0;4.0
NABZUE;2022013022;13.7;-1;4.4;0.0;6.5
NABZUE;2022013023;10.1;-1;4.2;0.0;4.7
NABZUE;2022013100;11.5;-1;3.9;0.0;4.7
NABZUE;2022013101;7.6;0;3.9;0.0;4.3
NABZUE;2022013102;16.2;0;4.1;0.0;7.6
NABZUE;2022013103;19.4;0;3.7;0.0;7.6
NABZUE;2022013104;28.8;0;3.6;0.0;11.9
NABZUE;2022013105;28.8;-1;3.9;0.0;11.9
NABZUE;2022013106;33.8;-1;4.2;0.0;13.0
NABZUE;2022013107;38.9;-1;4.6;0.0;15.1
NABZUE;2022013108;54.0;4;5.2;0.0;15.5
NABZUE;2022013109;65.5;16;5.0;0.7;21.6
NABZUE;2022013110;50.4;34;3.9;1.2;19.1
NABZUE;2022013111;42.8;72;3.7;0.9;18.7
NABZUE;2022013112;51.1;103;2.8;2.0;17.3
NABZUE;2022013113;35.3;141;3.9;0.2;16.6
NABZUE;2022013114;41.8;174;4.7;0.4;18.7
NABZUE;2022013115;36.0;133;4.5;0.0;19.1
NABZUE;2022013116;31.7;53;3.7;0.3;13.0
NABZUE;2022013117;24.8;3;3.7;0.0;9.0
NABZUE;2022013118;27.0;0;3.6;0.0;11.5
NABZUE;2022013119;36.7;-1;3.6;0.0;15.1
NABZUE;2022013120;37.4;-1;3.1;0.0;15.5
NABZUE;2022013121;30.6;-2;2.3;0.4;14.4
NABZUE;2022013122;40.7;-1;2.0;0.1;17.6
NABZUE;2022013123;34.6;-1;1.8;0.1;14.8
NABZUE;2022020100;29.9;-1;1.8;0.0;14.0
NABZUE;2022020101;32.0;-1;1.9;0.0;16.9
NABZUE;2022020102;24.5;0;2.2;0.0;13.3
NABZUE;2022020103;27.7;-1;2.2;0.0;10.4
NABZUE;2022020104;31.3;-1;2.2;0.0;13.7
NABZUE;2022020105;30.2;-1;2.0;0.1;15.1
NABZUE;2022020106;29.9;-1;2.0;0.0;11.5
NABZUE;2022020107;21.6;-1;1.5;0.7;10.1
NABZUE;2022020108;25.6;5;1.3;0.5;11.9
NABZUE;2022020109;28.8;39;1.3;0.4;13.0
NABZUE;2022020110;34.9;82;1.9;0.0;15.1
NABZUE;2022020111;27.7;108;2.6;0.0;12.6
NABZUE;2022020112;28.4;110;2.8;0.0;10.1
NABZUE;2022020113;26.3;121;3.1;0.0;10.8
NABZUE;2022020114;30.2;90;3.4;0.0;12.2
NABZUE;2022020115;48.2;39;3.7;0.0;15.8
NABZUE;2022020116;38.2;12;3.8;0.0;18.0
NABZUE;2022020117;39.6;0;3.4;0.0;15.8
NABZUE;2022020118;52.6;-2;2.0;0.3;16.9
NABZUE;2022020119;54.7;-1;2.1;0.3;16.9
NABZUE;2022020120;48.2;-1;2.7;0.0;22.7
NABZUE;2022020121;46.8;-1;3.0;0.6;17.6
NABZUE;2022020122;41.0;-1;3.5;0.2;15.1
NABZUE;2022020123;38.5;-1;3.9;0.0;15.1
NABZUE;2022020200;33.8;-1;4.2;0.6;14.8
NABZUE;2022020201;41.0;-1;4.6;0.3;13.3
NABZUE;2022020202;34.9;-1;4.8;0.5;11.9
NABZUE;2022020203;38.2;-1;5.1;0.0;13.0
NABZUE;2022020204;35.6;-1;5.2;0.1;13.0
NABZUE;2022020205;28.8;0;5.6;0.0;11.2
NABZUE;2022020206;25.2;0;5.6;0.0;10.1
NABZUE;2022020207;27.7;0;5.7;0.3;11.2
NABZUE;2022020208;20.2;4;5.8;0.3;8.3
NABZUE;2022020209;35.6;25;6.5;0.0;12.6
NABZUE;2022020210;29.5;26;6.9;0.0;13.3
NABZUE;2022020211;28.8;-;6.9;0.2;11.5
NABZUE;2022020212;31.7;-;7.3;0.0;14.0
NABZUE;2022020213;29.5;78;7.2;0.0;13.7
NABZUE;2022020214;33.1;61;7.3;0.0;11.9
NABZUE;2022020215;37.4;56;7.5;0.0;14.8
NABZUE;2022020216;31.7;20;7.4;0.0;11.9
NABZUE;2022020217;28.8;-1;7.6;0.0;10.4
NABZUE;2022020218;29.9;0;7.8;0.0;9.4
NABZUE;2022020219;29.2;0;7.8;0.0;9.7
NABZUE;2022020220;22.3;-1;7.7;0.2;8.3
NABZUE;2022020221;22.3;0;7.6;0.0;7.6
NABZUE;2022020222;23.4;-1;7.6;0.2;8.3
NABZUE;2022020223;19.1;0;7.4;0.1;4.7
NABZUE;2022020300;14.4;-1;7.2;0.0;5.8
NABZUE;2022020301;18.0;0;6.5;0.0;9.0
NABZUE;2022020302;19.1;0;6.2;0.0;10.1
NABZUE;2022020303;16.9;0;6.3;0.0;9.0
NABZUE;2022020304;18.7;0;6.0;0.0;9.0
NABZUE;2022020305;16.2;0;5.9;0.0;6.8
NABZUE;2022020306;15.5;-1;5.3;0.0;7.2
NABZUE;2022020307;15.8;1;4.8;0.0;7.6
NABZUE;2022020308;11.5;-;4.5;0.0;6.5
NABZUE;2022020309;7.9;147;4.8;0.0;2.9
NABZUE;2022020310;7.2;207;5.5;0.0;4.0
NABZUE;2022020311;10.4;253;6.6;0.0;6.1
NABZUE;2022020312;10.1;248;7.5;0.0;4.7
NABZUE;2022020313;9.0;-;8.5;0.0;4.3
NABZUE;2022020314;12.2;-;9.2;0.0;5.8
NABZUE;2022020315;12.6;-;9.1;0.0;5.8
NABZUE;2022020316;15.1;-;8.6;0.0;7.2
NABZUE;2022020317;11.5;5;8.2;0.0;5.0
NABZUE;2022020318;15.1;-1;7.8;0.0;5.0
NABZUE;2022020319;10.8;-1;7.4;0.0;4.3
NABZUE;2022020320;7.2;-1;7.0;0.0;3.2
NABZUE;2022020321;12.2;-1;6.7;0.0;5.4
NABZUE;2022020322;11.2;-1;6.2;0.0;3.2
NABZUE;2022020323;5.8;-1;5.7;0.0;2.2
NABZUE;2022020400;10.1;-2;5.2;0.0;5.0
NABZUE;2022020401;8.6;-2;4.6;0.0;5.0
NABZUE;2022020402;12.6;-2;4.0;0.0;7.6
NABZUE;2022020403;10.8;-1;3.8;0.0;4.0
NABZUE;2022020404;16.2;-1;4.6;0.0;6.8
NABZUE;2022020405;9.7;0;5.2;0.0;4.0
NABZUE;2022020406;11.2;-1;5.2;0.0;5.4
NABZUE;2022020407;14.4;1;4.8;0.0;4.7
NABZUE;2022020408;11.2;24;4.3;0.0;5.0
NABZUE;2022020409;18.4;81;4.5;0.0;7.9
NABZUE;2022020410;14.0;165;5.3;0.0;7.6
NABZUE;2022020411;17.6;409;6.6;0.0;7.2
NABZUE;2022020412;22.0;457;7.9;0.0;12.6
NABZUE;2022020413;28.1;310;8.0;0.0;12.6
NABZUE;2022020414;24.8;251;7.7;0.0;10.8
NABZUE;2022020415;28.8;192;7.9;0.0;13.0
NABZUE;2022020416;23.4;71;7.3;0.0;11.2
NABZUE;2022020417;32.4;6;7.1;0.0;10.4
NABZUE;2022020418;33.5;-1;7.6;0.0;13.7
NABZUE;2022020419;36.0;-1;7.8;0.0;20.5
NABZUE;2022020420;41.0;-1;7.9;0.0;17.6
NABZUE;2022020421;31.3;-3;7.7;0.1;12.2
NABZUE;2022020422;39.2;-1;7.5;0.0;14.8
NABZUE;2022020423;39.6;-1;7.7;0.0;16.6
NABZUE;2022020500;32.4;-1;7.8;0.0;13.0
NABZUE;2022020501;32.0;-2;7.1;0.3;15.1
NABZUE;2022020502;28.8;-2;6.4;0.1;12.6
NABZUE;2022020503;27.4;-1;5.4;0.1;13.3
NABZUE;2022020504;24.5;-1;4.5;0.0;13.7
NABZUE;2022020505;24.5;-1;3.8;0.0;12.6
NABZUE;2022020506;14.8;-1;3.5;0.0;6.5
NABZUE;2022020507;11.5;0;3.2;0.0;6.5
NABZUE;2022020508;12.6;42;2.7;0.0;5.0
NABZUE;2022020509;18.4;228;3.3;0.0;9.4
NABZUE;2022020510;18.4;364;4.1;0.0;9.0
NABZUE;2022020511;18.0;428;5.1;0.0;6.5
NABZUE;2022020512;18.7;492;6.3;0.0;8.3
NABZUE;2022020513;19.1;470;7.0;0.0;9.0
NABZUE;2022020514;17.6;400;7.6;0.0;8.6
NABZUE;2022020515;19.1;253;8.0;0.0;7.9
NABZUE;2022020516;16.2;114;7.6;0.0;6.8
NABZUE;2022020517;15.5;5;6.7;0.0;8.3
NABZUE;2022020518;14.8;-2;5.7;0.0;7.9
NABZUE;2022020519;17.6;-2;4.8;0.0;7.6
NABZUE;2022020520;12.6;-2;4.2;0.0;5.4
NABZUE;2022020521;13.3;-2;3.7;0.0;6.5
NABZUE;2022020522;15.1;-2;3.3;0.0;6.5
NABZUE;2022020523;15.1;-2;3.0;0.0;6.8
NABZUE;2022020600;20.2;-2;3.0;0.0;10.1
NABZUE;2022020601;23.8;-2;2.9;0.0;13.0
NABZUE;2022020602;24.8;-2;2.6;0.0;14.8
NABZUE;2022020603;19.4;-2;2.8;0.0;8.6
NABZUE;2022020604;20.5;-2;3.2;0.0;7.6
NABZUE;2022020605;35.6;-1;3.4;0.0;12.2
NABZUE;2022020606;42.8;-1;3.6;0.0;15.8
NABZUE;2022020607;31.3;0;3.7;0.0;12.2
NABZUE;2022020608;24.8;39;3.5;0.0;9.4
NABZUE;2022020609;35.3;204;4.1;0.0;11.9
NABZUE;2022020610;37.1;318;5.2;0.0;15.5
NABZUE;2022020611;47.2;298;5.9;0.0;17.3
NABZUE;2022020612;37.8;184;6.5;0.0;16.9
NABZUE;2022020613;51.8;105;6.7;0.0;18.7
NABZUE;2022020614;71.3;93;7.2;0.0;23.4
NABZUE;2022020615;66.6;43;7.5;0.0;23.8
NABZUE;2022020616;62.6;11;7.7;0.0;22.3
NABZUE;2022020617;60.5;-1;6.5;0.5;25.6
NABZUE;2022020618;76.0;-2;6.0;0.2;21.2
NABZUE;2022020619;65.2;-2;6.4;0.1;23.8
NABZUE;2022020620;63.0;-1;6.7;0.0;26.6
NABZUE;2022020621;64.1;-1;6.9;0.0;25.6
NABZUE;2022020622;61.2;-1;7.2;0.0;24.5
NABZUE;2022020623;64.1;-1;7.6;0.0;25.6
NABZUE;2022020700;87.8;-1;7.8;0.0;29.9
NABZUE;2022020701;73.8;-2;7.3;1.2;30.6
NABZUE;2022020702;63.4;-1;6.8;5.0;28.1
NABZUE;2022020703;55.8;-1;5.9;2.0;20.2
NABZUE;2022020704;48.2;-2;4.7;3.9;21.2
NABZUE;2022020705;30.2;-2;4.2;0.0;13.0
NABZUE;2022020706;41.0;-3;3.7;0.0;14.4
NABZUE;2022020707;40.3;0;3.7;0.0;19.4
NABZUE;2022020708;24.5;25;3.5;0.0;10.8
NABZUE;2022020709;24.5;221;4.0;0.0;11.2
NABZUE;2022020710;31.7;382;5.3;0.0;15.1
NABZUE;2022020711;33.5;267;5.8;0.0;18.4
NABZUE;2022020712;36.0;329;6.2;0.0;16.9
NABZUE;2022020713;38.5;544;7.4;0.0;19.8
NABZUE;2022020714;35.6;420;7.4;0.0;19.8
NABZUE;2022020715;31.7;147;6.5;0.0;17.6
NABZUE;2022020716;25.9;57;5.9;0.0;13.3
NABZUE;2022020717;14.4;9;5.6;0.0;7.6
NABZUE;2022020718;11.5;-2;4.6;0.0;4.3
NABZUE;2022020719;9.4;-2;4.0;0.0;4.7
NABZUE;2022020720;14.8;-2;3.3;0.0;6.8
NABZUE;2022020721;11.9;-2;2.7;0.0;5.0
NABZUE;2022020722;6.5;-2;2.0;0.0;4.0
NABZUE;2022020723;11.9;-2;1.4;0.0;4.7
NABZUE;2022020800;12.2;-2;1.3;0.0;5.8
NABZUE;2022020801;13.0;-2;1.1;0.0;7.2
NABZUE;2022020802;13.7;-1;1.2;0.0;6.1
NABZUE;2022020803;9.7;0;1.5;0.0;3.6
NABZUE;2022020804;15.1;-1;1.6;0.0;6.8
NABZUE;2022020805;19.1;-1;1.6;0.0;10.4
NABZUE;2022020806;17.6;-1;1.8;0.0;9.7
NABZUE;2022020807;21.6;2;1.9;0.0;11.5
NABZUE;2022020808;20.5;45;2.1;0.0;11.9
NABZUE;2022020809;18.4;247;2.8;0.0;10.8
NABZUE;2022020810;15.5;374;4.0;0.0;7.9
NABZUE;2022020811;14.8;462;5.3;0.0;7.9
NABZUE;2022020812;12.6;500;7.1;0.0;5.8
NABZUE;2022020813;11.5;478;8.2;0.0;5.8
NABZUE;2022020814;11.2;408;9.0;0.0;6.1
NABZUE;2022020815;16.9;283;9.1;0.0;8.3
NABZUE;2022020816;18.7;120;8.2;0.0;10.4
NABZUE;2022020817;14.8;9;7.4;0.0;6.5
NABZUE;2022020818;12.2;-2;6.8;0.0;7.6
NABZUE;2022020819;10.8;-2;5.8;0.0;5.8
NABZUE;2022020820;10.1;-2;4.9;0.0;5.4
NABZUE;2022020821;9.7;-2;4.0;0.0;5.4
NABZUE;2022020822;8.6;-2;3.6;0.0;4.7
NABZUE;2022020823;6.1;-2;2.6;0.0;3.2
NABZUE;2022020900;6.5;-2;2.2;0.0;2.9
NABZUE;2022020901;4.7;-2;1.8;0.0;2.2
NABZUE;2022020902;6.8;-2;1.8;0.0;3.6
NABZUE;2022020903;6.1;-2;1.3;0.0;3.6
NABZUE;2022020904;6.1;-1;0.6;0.0;3.6
NABZUE;2022020905;5.8;-2;0.7;0.0;3.6
NABZUE;2022020906;6.8;-2;0.5;0.0;4.0
NABZUE;2022020907;6.1;2;0.2;0.0;2.9
NABZUE;2022020908;8.3;96;0.7;0.0;4.3
